topic,url,index,ratings,total,snapshot,title
business,http://www.bankrate.com/brm/news/cheap/20040901a1.asp,163,"0,0,0,2,0",2,/static/snapshots/l/url163.jpg,17 tips for buying organic food on the cheap (Page 1 of 4)
science_technology,"http://www.time.com/time/magazine/article/0,9171,1595245,00.html",164,"0,0,0,2,0",2,/static/snapshots/l/url164.jpg,Eating Better Than Organic - TIME
science_technology,http://articles.sfgate.com/2007-11-28/food/17269959_1_antioxidants-organic-uc-davis,165,"0,0,0,2,0",2,/static/snapshots/l/url165.jpg,Food Conscious: Is organic better? It depends. - SFGate
science_technology,http://www.recipe4living.com/articles/eating_organic.htm,166,"0,0,0,2,0",2,/static/snapshots/l/url166.jpg,Eating Organic | Recipe4Living
business,http://www.organic.org/articles/showarticle/article-207,167,"0,0,0,2,0",2,/static/snapshots/l/url167.jpg,Organic.org - Organic Myths
science_technology,http://www.eatingwell.com/food_news_origins/green_sustainable/organic_or_not_is_organic_produce_healthier_than_conventional,168,"0,0,0,2,0",2,/static/snapshots/l/url168.jpg,Organic—or Not? Is Organic Produce Healthier Than Conventional? | Eating Well
science_technology,http://www.goodharvestmarket.com/special_diets/eating_organic.html,169,"0,0,0,2,0",2,/static/snapshots/l/url169.jpg,"Eating Organic | Good Harvest Market | Organic, Local, and GFCF Foods in Waukesha and Pewaukee, Wisconsin"
business,http://www.csmonitor.com/From-the-news-wires/2010/0617/Renewable-energy-New-Mexico-to-build-two-solar-power-facilities,170,"0,0,0,1,1",2,/static/snapshots/l/url170.jpg,Renewable energy: New Mexico to build two solar power facilities - CSMonitor.com
business,http://renewableenergy.com/,171,"0,0,0,2,0",2,/static/snapshots/l/url171.jpg,Renewable Energy | RenewableEnergy.com
science_technology,http://www.answers.com/topic/renewable-energy,172,"0,0,0,2,0",2,/static/snapshots/l/url172.jpg,Renewable energy: Information from Answers.com
science_technology,http://www.nrel.gov/learning/,173,"0,0,0,1,1",2,/static/snapshots/l/url173.jpg,NREL: Learning About Renewable Energy Home Page
business,http://www.wikinvest.com/industry/Renewable_Energy,174,"0,0,0,2,0",2,/static/snapshots/l/url174.jpg,Industry:Renewable Energy
science_technology,http://www.uwsp.edu/cnr/wcee/keep/renewable_energy_education/,175,"0,0,0,1,1",2,/static/snapshots/l/url175.jpg,Renewable Energy Education
science_technology,http://www.energysavers.gov/renewable_energy/,176,"0,0,0,1,1",2,/static/snapshots/l/url176.jpg,Tips: Renewable Energy | Department of Energy
business,http://www.focusonenergy.com/Renewable/,177,"0,0,0,1,1",2,/static/snapshots/l/url177.jpg,Renewable energy
science_technology,http://www.renewablechoice.com/,178,"0,0,0,2,0",2,/static/snapshots/l/url178.jpg,Renewable Choice | Sustainability Consulting | Renewable Energy
science_technology,http://www.amazon.com/Renewable-Energy-Godfrey-Boyle/dp/0199261784,179,"0,0,0,1,1",2,/static/snapshots/l/url179.jpg,"Renewable Energy: Power for a Sustainable Future, Second Edition: Godfrey Boyle: 9780199261789: Amazon.com: Books"
business,http://www.njcleanenergy.com/renewable-energy/home/home,180,"0,0,0,1,1",2,/static/snapshots/l/url180.jpg,Home | NJ OCE Web Site
science_technology,http://www.eia.doe.gov/fuelrenewable.html,181,"0,0,0,1,1",2,/static/snapshots/l/url181.jpg,Renewable & Alternative Fuels - U.S. Energy Information Administration (EIA)
science_technology,http://arch.hku.hk/research/BEER/renew.htm,182,"0,0,0,2,0",2,/static/snapshots/l/url182.jpg,Renewable Energy
science_technology,http://www.dec.ny.gov/energy/40899.html,183,"0,0,0,1,1",2,/static/snapshots/l/url183.jpg,Renewable Energy - NYS Dept. of Environmental Conservation
health,http://www.genetichealth.com/ALZ_Genetics_of_Alzheimers_Disease.shtml,184,"0,0,0,2,0",2,/static/snapshots/l/url184.jpg,Genes Can Cause Alzheimer's Disease
science_technology,http://news.bbc.co.uk/2/hi/health/8237686.stm,185,"0,0,0,1,1",2,/static/snapshots/l/url185.jpg,BBC NEWS | Health | Alzheimer's genes link uncovered
health,http://www.medicalnewstoday.com/articles/163133.php,186,"0,0,0,2,0",2,/static/snapshots/l/url186.jpg,Discovery Of Two New Alzheimer's Genes Described As Leap Forward
science_technology,http://www.accessexcellence.org/WN/SUA12/alz398.php,187,"0,0,0,2,0",2,/static/snapshots/l/url187.jpg,Alzheimer's Gene
science_technology,http://www.guardian.co.uk/science/2009/sep/06/alzheimers-disease-genes-research,188,"0,0,0,1,1",2,/static/snapshots/l/url188.jpg,Alzheimer's research links three genes to disease | Science | The Guardian
science_technology,http://discovermagazine.com/2010/jan-feb/088,189,"0,0,0,2,0",2,/static/snapshots/l/url189.jpg,#88: Alzheimer’s Genes Located           | Alzheimer's         | DISCOVER Magazine
health,http://abcnews.go.com/Health/MindMoodNews/alzheimers-gene-discovery/story?id=8494263,190,"0,0,0,2,0",2,/static/snapshots/l/url190.jpg,New Alzheimer's Gene Discovery - ABC News
health,http://brainfitforlife.com/blog/?tag=alzheimers-genes,191,"0,0,1,1,0",2,/static/snapshots/l/url191.jpg,Alzheimer&#8217;s-genes
science_technology,http://www.medicalnewstoday.com/articles/116532.php,192,"0,0,0,2,0",2,/static/snapshots/l/url192.jpg,Map Of Alzheimer's Genes May Lead To Novel Therapies
health,http://www.nhs.uk/news/2009/09September/Pages/NewAlzheimersGenesFound.aspx,193,"0,0,0,1,1",2,/static/snapshots/l/url193.jpg,Genes that greatly increase the risk of Alzheimer's disease have been discovered - Health news - NHS Choices
science_technology,http://www.usnews.com/science/articles/2009/09/08/three-genes-linked-to-alzheimers-disease-risk.html,194,"0,0,0,2,0",2,/static/snapshots/l/url194.jpg,Three Genes Linked to Alzheimer's Disease Risk - US News and World Report
science_technology,http://www.bloomberg.com/apps/news?pid=20601087&sid=arR9p6MFWd9I,195,"0,0,0,2,0",2,/static/snapshots/l/url195.jpg,Newly Identified Alzheimer’s Genes Widen Route to Treatments  - Bloomberg
science_technology,http://blogs.nature.com/news/thegreatbeyond/2009/09/alzheimers_genes_identified.html,196,"0,0,0,2,0",2,/static/snapshots/l/url196.jpg,Alzheimer’s genes identified : Nature News Blog
health,http://www.npr.org/blogs/health/2009/09/more_alzheimers_genes_found_cu.html,197,"0,0,0,1,1",2,/static/snapshots/l/url197.jpg,"More Alzheimer's Genes Found, Cure Still Elusive : Shots - Health News : NPR"
arts_entertainment,http://latimesblogs.latimes.com/booster_shots/2009/09/new-genes-linked-to-alzheimers.html,198,"0,0,0,2,0",2,/static/snapshots/l/url198.jpg,New genes linked to Alzheimer's | Booster Shots | Los Angeles Times
health,http://www.thedietchannel.com/atkins.htm,199,"0,0,0,2,0",2,/static/snapshots/l/url199.jpg,Atkins Diet: A Comprehensive Analysis | The Diet Channel
health,http://www.diet.com/store/facts/atkins-diet,200,"0,0,0,2,0",2,/static/snapshots/l/url200.jpg,Atkins diet
health,http://www.oprah.com/health/Is-South-Beach-Diet-Better-Than-Atkins-or-Other-Diets,201,"0,0,0,2,0",2,/static/snapshots/l/url201.jpg,Is South Beach Diet Better Than Atkins or Other Diets? - Oprah.com
health,http://www.amazon.com/Dr-Atkins-New-Diet-Revolution/dp/0380727293,202,"0,0,0,1,1",2,/static/snapshots/l/url202.jpg,Dr. Atkins&#39; New Diet Revolution: Robert C. Atkins: 9780380727292: Amazon.com: Books
health,http://www.amazon.com/Dr-Atkins-New-Diet-Revolution/dp/0380803682,203,"0,0,0,1,1",2,/static/snapshots/l/url203.jpg,Dr. Atkins&#39; New Diet Revolution: Revised and Updated: Robert C. Atkins: 9780380803682: Amazon.com: Books
health,http://www.lowcarb.ca/articlesb/article328.html,204,"0,0,0,2,0",2,/static/snapshots/l/url204.jpg,Low Carb Research & Studies - Effectiveness Low Carb Diet Studies
health,http://serendip.brynmawr.edu/exchange/node/1700,205,"0,0,1,1,0",2,/static/snapshots/l/url205.jpg,The Atkins&#039; Diet: Friend or Foe? | Serendip Studio
health,http://my.dietpower.com/features/atkins_diet.php,206,"0,0,0,2,0",2,/static/snapshots/l/url206.jpg,Atkins Diet
health,http://www.atkinsexposed.org/atkins/99/Mayo_Clinic.htm,207,"0,0,0,2,0",2,/static/snapshots/l/url207.jpg,Atkins Facts - Mayo Clinic
health,http://www.everydiet.org/diet/atkins-diet/comment-page-1,208,"0,0,1,1,0",2,/static/snapshots/l/url208.jpg,Atkins Diet
health,http://www.netdoctor.co.uk/features/atkins_diet_003833.htm,209,"0,0,0,2,0",2,/static/snapshots/l/url209.jpg,Protein paradise: how safe is the Atkins diet?
health,http://professionals.epilepsy.com/secondary/atkinsadults.html,210,"0,0,0,2,0",2,/static/snapshots/l/url210.jpg,How Effective is the Atkins Diet in Treating Medically Refractory Seizures? : Epilepsy.com/Professionals
health,http://www.autismweb.com/signs.htm,211,"0,0,0,2,0",2,/static/snapshots/l/url211.jpg,Autism Symptoms and Warning Signs
health,http://www.autismspeaks.org/whatisit/learnsigns.php,212,"0,0,0,2,0",2,/static/snapshots/l/url212.jpg,Learn the Signs of Autism | What is Autism? | Autism Speaks
health,http://www.medicinenet.com/script/main/art.asp?articlekey=80625,213,"0,0,0,1,1",2,/static/snapshots/l/url213.jpg,Early Red Flags and Warning Signs of Autism by MedicineNet.com
health,http://www.helpguide.org/mental/autism_signs_symptoms.htm,214,"0,0,0,2,0",2,/static/snapshots/l/url214.jpg,"Autism Symptoms &amp; Early Signs: What to Look for in Babies, Toddlers &amp; Children"
health,http://www.autismspeaks.ca/en/early-warning-signs,215,"0,0,0,2,0",2,/static/snapshots/l/url215.jpg,404 - Autism Speaks Canada
health,http://www.firstsigns.org/,216,"0,0,0,2,0",2,/static/snapshots/l/url216.jpg,"Developmental disability, early intervention, developmental delays,  autism screening and early intervention autism : First Signs"
science_technology,http://autismmclean.org/understandingAutism/warningSigns,217,"0,0,0,2,0",2,/static/snapshots/l/url217.jpg,Warning Signs |
health,http://autism.suite101.com/article.cfm/early_diagnosis_of_autism,218,"0,0,0,2,0",2,/static/snapshots/l/url218.jpg,Early Diagnosis of Autism | Suite101
health,http://www.justmommies.com/articles/early-warning-signs-autism.shtml,219,"0,0,0,2,0",2,/static/snapshots/l/url219.jpg,Early Warning Signs of Autism
health,http://www.ehow.com/about_5435410_early-warning-signs-autism.html,220,"0,0,0,2,0",2,/static/snapshots/l/url220.jpg,Early Warning Signs of Autism | eHow.com
health,http://www.firstsigns.org/delays_disorders/asd.htm,221,"0,0,0,2,0",2,/static/snapshots/l/url221.jpg,Autism Spectrum Disorders
health,http://drphil.com/articles/article/545,222,"0,0,0,2,0",2,/static/snapshots/l/url222.jpg,Dr. Phil.com  - Advice - Autism Early Warning Signs
health,http://www.justmommies.com/gradeschool-kids/kids-development/early-warning-signs-autism,223,"0,0,0,2,0",2,/static/snapshots/l/url223.jpg,Early Warning Signs of Autism : Kids Development : Gradeschool  Kids : pregnancy and parenting on JustMommies
health,http://www.webmd.com/brain/autism/news/20070705/cues-may-signal-autism-toddlers,224,"0,0,0,1,1",2,/static/snapshots/l/url224.jpg,Early Signs of Autism in Toddlers
health,http://www.cdc.gov/ncbddd/actearly/index.html,225,"0,0,0,1,1",2,/static/snapshots/l/url225.jpg,CDC - Learn the Signs. Act Early. Homepage - NCBDDD
health,http://hubpages.com/hub/signs_of_autism_in_infants,226,"0,0,0,2,0",2,/static/snapshots/l/url226.jpg,signs of autism in infants
health,http://www.associatedcontent.com/article/2060919/signs_and_symptoms_of_autism_in_infants.html,227,"0,0,0,2,0",2,/static/snapshots/l/url227.jpg,Signs and Symptoms of Autism in Infants and Toddlers - Yahoo! Voices - voices.yahoo.com
health,http://onspectrum.com/Autism-Signs-Symptoms.html,228,"0,0,0,2,0",2,/static/snapshots/l/url228.jpg,Autism Signs & Symptoms in Children
health,http://www.healthcentral.com/adhd/c/849319/68799/warning-signs-detect,229,"0,0,0,2,0",2,/static/snapshots/l/url229.jpg,Detecting the Early Warning Signs of Autism  - Autism - ADHD
health,http://www.webmd.com/cold-and-flu/features/is-the-h1n1-swine-flu-vaccine-safe,230,"0,0,0,1,1",2,/static/snapshots/l/url230.jpg,"H1N1 Swine Flu Vaccine Side Effects, Safety"
health,http://www.sciencenews.org/view/generic/id/49017/title/H1N1_vaccine_Counting_side_effects,231,"0,0,0,2,0",2,/static/snapshots/l/url231.jpg,H1N1 vaccine: Counting side effects | Science & Society | Science News
health,http://health.blogs.foxnews.com/2009/10/26/tracking-h1n1-vaccine-side-effects/,232,"0,0,0,2,0",2,/static/snapshots/l/url232.jpg,Tracking H1N1 Vaccine Side Effects | Fox News
health,http://www.examiner.com/x-18331-Natural-Health-Examiner~y2009m10d5-What-are-the-possible-side-effects-of-the-H1N1-Swine-Flu-vaccinations,233,"0,0,0,2,0",2,/static/snapshots/l/url233.jpg,What are the H1N1 Swine Flu vaccination risks and side effects? - National natural health | Examiner.com
health,http://www.associatedcontent.com/article/2369932/h1n1_side_effects_side_effects_of_the.html?cat=5,234,"0,0,0,2,0",2,/static/snapshots/l/url234.jpg,H1N1 Side Effects - Side Effects of the Swine Flu Vaccine - Yahoo! Voices - voices.yahoo.com
health,http://www.associatedcontent.com/article/2332570/possible_h1n1_vaccine_deaths_whats.html?cat=5,235,"0,0,0,2,0",2,/static/snapshots/l/url235.jpg,Possible H1N1 Vaccine Deaths: What's in the H1N1 Vaccine? - Yahoo! Voices - voices.yahoo.com
health,http://www.nowpublic.com/health/h1n1-vaccine-no-serious-side-effects-found-says-who-2509956.html,236,"0,0,0,2,0",2,/static/snapshots/l/url236.jpg,"H1N1 Vaccine: No Serious Side Effects Found, Says WHO | NowPublic News Coverage"
health,http://www.cbsnews.com/stories/2009/11/20/earlyshow/health/main5723397.shtml,237,"0,0,0,2,0",2,/static/snapshots/l/url237.jpg,GBS a Side Effect of H1N1 Vaccine? - CBS News
health,http://thestar.com.my/news/story.asp?file=/2009/9/28/nation/20090928092605&sec=nation,238,"0,0,0,2,0",2,/static/snapshots/l/url238.jpg,A(H1N1): Intense tracking for vaccine side effects - Nation | The Star Online
health,http://thestar.com.my/news/story.asp?file=/2009/9/28/nation/20090928092605&sec=nation,239,"0,0,0,2,0",2,/static/snapshots/l/url239.jpg,A(H1N1): Intense tracking for vaccine side effects - Nation | The Star Online
health,http://www.dietresearch.com/diet-reviews/p90x/,240,"0,0,0,2,0",2,/static/snapshots/l/url240.jpg,P90x
arts_entertainment,http://www.dietspotlight.com/p90x-review/,241,"0,0,0,2,0",2,/static/snapshots/l/url241.jpg,"P90X Review | How It works, P90X Workout Pros/Cons, P90 X"
arts_entertainment,http://www.wellsphere.com/exercise-article/how-does-p90x-work-part-2-of-12/20499,242,"0,0,0,2,0",2,/static/snapshots/l/url242.jpg,How does P90X work? Part 2 of 12 - Wellsphere
health,http://www.extremebodyworkout.com/blog/,243,"0,0,1,1,0",2,/static/snapshots/l/url243.jpg,"Home Workout Tips and Advice &#8211; P90X, 10 Minute Trainer &amp; More"
health,http://www.beachbody.com/product/newsletters/283.do,244,"0,0,1,1,0",2,/static/snapshots/l/url244.jpg,"#283 Introducing P90X+ - Fitness, Nutrition, Diet, Weight Loss Official Web site"
arts_entertainment,http://reviewsalert.com/p90x-exercise-home-fitness-workout-guide-and-13-dvd-set/,245,"0,0,1,1,0",2,/static/snapshots/l/url245.jpg,P90X Reviews &#8211; Does P90X Work &#8211; Is It A Scam?
arts_entertainment,http://hubpages.com/hub/P90X-Reviews-Does-P90X-Work,246,"0,0,0,2,0",2,/static/snapshots/l/url246.jpg,P90X Reviews: Does P90X Work?
sports,http://www.mikereinold.com/2008/12/best-home-workout.html,247,"0,0,1,1,0",2,/static/snapshots/l/url247.jpg,The Best Home Workout and Exercise Programs for Your New Year’s Resolution  |  Mike Reinold
arts_entertainment,http://www.amazon.com/Resistance-Exercise-insanity-crossfit-physical/dp/B002YQN802,248,"0,0,0,1,1",2,/static/snapshots/l/url248.jpg,Amazon.com: ProSource 48-Inch Premium Latex Resistance Exercise Band Set (Set of Five): Sports &amp; Outdoors
arts_entertainment,http://www.p90x-review.net/how-it-works.html,249,"0,0,0,2,0",2,/static/snapshots/l/url249.jpg,How it Works | P90X Review
computer_internet,http://www.mastercard.com/us/personal/en/learningcenter/debtknowhow/assessyourdebt/index.html,250,"0,0,1,1,0",2,/static/snapshots/l/url250.jpg,Debit Card Information and FAQ | Debit Card Questions | MasterCard&reg;
business,http://personal-debt-management.suite101.com/article.cfm/reduce_debt,251,"0,0,1,1,0",2,/static/snapshots/l/url251.jpg,How to Reduce Financial Debt | Suite101
business,http://www.mint.com/blog/finance-core/your-bailout-slash-your-credit-card-debt/,252,"0,0,0,2,0",2,/static/snapshots/l/url252.jpg,MintLife Blog | Personal Finance News &amp; Advice |   Your Bailout: Slash your Credit Card Debt
business,http://www.lendersmark.org/debt-consolidation.htm,253,"0,1,0,1,0",2,/static/snapshots/l/url253.jpg,Debt Consolidation | LendersMark.org
business,http://www.bankrate.com/brm/calculators/creditcards/reduce_credit_card_debt.asp,254,"0,0,0,2,0",2,/static/snapshots/l/url254.jpg,Reduce Credit Card Debt
business,http://www.mahalo.com/how-to-reduce-student-loan-debt,255,"0,0,0,2,0",2,/static/snapshots/l/url255.jpg,How to Reduce Student Loan Debt
business,http://www.howtodothings.com/finance-and-money/a2603-how-to-set-a-budget-for-debt-reduction.html,256,"0,1,0,1,0",2,/static/snapshots/l/url256.jpg,How To Set a Budget for Debt Reduction—Debt Solutions
business,http://cashmoneylife.com/2008/10/21/increase-investment-contributions-ira-401k/,257,"0,0,0,2,0",2,/static/snapshots/l/url257.jpg,Is Now a Good Time to Invest?
business,http://www.usatoday.com/money/perfi/columnist/block/2008-04-21-inflation-adjusted-bonds_N.htm,258,"0,0,0,2,0",2,/static/snapshots/l/url258.jpg,Now would be good time to invest in I Bonds - USATODAY.com
business,http://www.fool.com/investing/beginning/whens-the-right-time-to-invest.aspx,259,"0,0,0,2,0",2,/static/snapshots/l/url259.jpg,When to Invest | Market Timing
business,http://moneywatch.bnet.com/investing/blog/wise-investing/is-now-a-good-time-to-invest-in-tips/681/,260,"0,0,0,2,0",2,/static/snapshots/l/url260.jpg,Is Now a Good Time to Invest in TIPS? - CBS News
