Topic,Query,Result Rank,URL,Likert Rating - Microsoft,Likert Rating - EPFL
Celebrities,lady gaga,36,http://www.askmen.com/celebs/women/singer/lady-gaga/index.html,3,3
Celebrities,lady gaga,39,http://coolspotters.com/musicians/lady-gaga,3,3
Celebrities,lady gaga,40,http://abcnews.go.com/Entertainment/story?id=8345070,4,3
Celebrities,michael jackson,13,http://www.mtv.com/music/artist/jackson_michael/artist.jhtml,4,3
Celebrities,michael jackson,16,http://michaeljacksonthebeerhunter.blogspot.com/,2,3
Celebrities,michael jackson,18,http://new.music.yahoo.com/michael-jackson/,4,3
Celebrities,michael jackson,21,http://abcnews.go.com/entertainment/michaeljackson,4,3
Celebrities,michael jackson,23,http://www.youtube.com/michaeljackson,4,3
Celebrities,michael jackson,31,http://www.ilike.com/artist/Michael+Jackson,3,3
Celebrities,michael jackson,32,http://uncyclopedia.wikia.com/wiki/Michael_Jackson,1,3
Celebrities,michael jackson,33,http://www.accesshollywood.com/michael-jackson,3,3
Celebrities,michael jackson,34,http://www.accesshollywood.com/michael-jackson,3,3
Celebrities,michael jackson,38,http://www.contactmusic.com/info/michael_jackson,4,3
Celebrities,nadya suleman,7,http://www.huffingtonpost.com/2009/02/12/nadya-sulemans-ocutplet-p_n_166276.html,4,3
Celebrities,nadya suleman,8,http://www.huffingtonpost.com/news/nadya-suleman,4,3
Celebrities,nadya suleman,9,http://www.zimbio.com/Nadya+Suleman,3,3
Celebrities,nadya suleman,13,http://www.radaronline.com/taxonomy/term/1729,4,3
Celebrities,nadya suleman,15,http://www.nydailynews.com/topics/Nadya+Suleman,4,3
Celebrities,nadya suleman,29,http://www.msnbc.msn.com/id/29129311/,4,3
Celebrities,nadya suleman,35,http://www.celebitchy.com/category/nadya_suleman/,2,3
Celebrities,nadya suleman,40,"http://www.people.com/people/article/0,,20339522,00.html",3,3
Environment,cap-and-trade,4,http://www.csmonitor.com/From-the-news-wires/2010/0616/Cap-and-trade-Senator-criticizes-President-Obama-for-oil-spill-linkage,4,3
Environment,cap-and-trade,8,http://blogs.ajc.com/kyle-wingfield/2010/06/15/obama-tries-to-cap-and-trade-on-the-oil-spill/,4,3
Environment,cap-and-trade,13,http://blogs.chron.com/amymyersjaffe/2010/06/a_second_wind_for_capandtrade.html,4,3
Environment,cap-and-trade,15,http://bx.businessweek.com/cap-and-trade/,4,3
Environment,cap-and-trade,18,http://www.wisegeek.com/what-is-cap-and-trade.htm,3,3
Environment,cap-and-trade,20,http://bx.businessweek.com/cap-and-trade/news/,4,3
Environment,cap-and-trade,22,http://tpmdc.talkingpointsmemo.com/cap-and-trade/,4,3
Environment,cap-and-trade,24,http://www.salon.com/news/global_warming/index.html?story=/news/feature/2010/06/23/cap_and_trade_debate_final_day,3,3
Environment,cap-and-trade,29,http://www.nicholas.duke.edu/thegreengrok/capandtrade1,4,3
Environment,cap-and-trade,30,http://blogs.abcnews.com/scienceandsociety/2009/05/cap-and-trade.html,4,3
Environment,cap-and-trade,33,http://www.grinningplanet.com/2004/02-12/cap-and-trade-pollution-credits-eco.htm,4,3
Environment,cap-and-trade,36,http://www.associatedcontent.com/article/1885812/cap_and_trade_vote_results_in_passage.html?cat=62,4,3
Environment,cap-and-trade,40,http://www.usnews.com/blogs/peter-roff/2009/07/07/numbers-adding-up-against-obamas-cap-and-trade-bill-in-the-senate.html,4,3
Environment,climate change,7,http://www.guardian.co.uk/environment/climate-change,4,3
Environment,climate change,10,http://www.greenlivingpedia.org/Climate_change,2,3
Environment,climate change,13,http://www.brookings.edu/topics/climate-change.aspx,5,3
Environment,climate change,14,http://www.newscientist.com/topic/climate-change,4,3
Environment,climate change,15,http://www.csmonitor.com/Science/Cool-Astronomy/2010/0625/Climate-change-somehow-manages-to-mess-things-up-in-outer-space,4,3
Environment,climate change,20,http://news.bbc.co.uk/panorama/hi/front_page/newsid_8756000/8756578.stm,4,3
Environment,climate change,21,http://www.climatechange.com.au/,5,3
Environment,climate change,24,http://en.wikibooks.org/wiki/Climate_change,3,3
Environment,climate change,25,http://www.livescience.com/climate/,3,3
Environment,climate change,26,"http://www.time.com/time/specials/packages/0,28757,1929071,00.html",4,3
Environment,climate change,30,http://www.oxfam.org.uk/get_involved/campaign/climate_change/,3,3
Environment,green jobs,2,http://www.greenjobs.net/,4,3
Environment,green jobs,9,"http://www.time.com/time/health/article/0,8599,1809506,00.html",4,3
Environment,green jobs,13,http://jobsearch.about.com/od/greenjobscareers/Green_Jobs_Careers.htm,4,3
Environment,green jobs,14,http://greenforall.org/,4,3
Environment,green jobs,22,http://jobs.treehugger.com/greensalesjobs/,4,3
Environment,green jobs,24,http://www.greenjobsnow.com/,4,3
Environment,green jobs,36,http://sanders.senate.gov/legislation/issue/?id=1DBAA3BB-1788-4E83-8984-14A72B3A5B02,5,3
Environment,green jobs,39,http://sustainableenergyjobs.com/,4,3
Environment,organic eating,12,http://www.getrichslowly.org/blog/2009/02/04/quick-tips-for-eating-organic/,4,3
Environment,organic eating,15,http://www.rebeccablood.net/thriftyo/,2,3
Environment,organic eating,17,http://www.shopwiki.com/wiki/Organic+Eating,4,3
Environment,organic eating,18,http://www.drgreene.com/redirect_oldurl?oldurl=54_44.html,4,3
Environment,organic eating,20,http://www.getrichslowly.org/blog/2009/06/10/eating-organic-on-a-frugal-budget/,4,3
Environment,organic eating,21,http://health.msn.com/fitness/articlepage.aspx?cp-documentid=100153740,4,3
Environment,organic eating,24,http://www.wellsphere.com/wellpage/eating-organic,4,3
Environment,organic eating,26,http://www.kidsorganics.com/10%20Most%20Important%20Foods%20to%20Eat%20Organic.htm,4,3
Environment,organic eating,27,http://www.goorganic.com.au/organic-benefits.htm,4,3
Environment,organic eating,29,http://www.natural-health-restored.com/organic-eating.html,2,3
Environment,organic eating,30,http://ezinearticles.com/?Organic-Eating---Why-Bother?&id=42159,4,3
Environment,organic eating,31,http://www.eat-organic.com.sg/,4,3
Environment,organic eating,33,http://www.grinningplanet.com/2005/12-27/health-benefits-of-organic-food-article.htm,4,3
Environment,organic eating,34,http://www.livestrong.com/eating-organic/,4,3
Environment,renewable energy,10,http://articles.latimes.com/2010/jun/26/opinion/la-ed-renewable-20100626,3,3
Environment,renewable energy,11,http://www.renewableenergyworld.com/rea/home,4,3
Environment,renewable energy,14,http://www.guardian.co.uk/environment/renewableenergy,4,3
Environment,renewable energy,15,http://bx.businessweek.com/renewable-energy/,5,3
Environment,renewable energy,20,http://wiki.answers.com/Q/FAQ/3750,3,3
Environment,renewable energy,32,http://environment.about.com/od/renewableenergy/tp/renew_energy.htm,4,3
Environment,renewable energy,33,http://www.aresearchguide.com/energy.html,4,3
Health,alzheimer's genes,16,http://alzheimers.emedtv.com/alzheimer's-disease/alzheimer's-and-genes.html,3,3
Health,alzheimer's genes,21,http://alzheimers.about.com/b/2010/05/12/more-on-alzheimers-genes-and-risk-prediction.htm,4,3
Health,alzheimer's genes,33,http://www.sciencedaily.com/releases/2004/11/041108020319.htm,4,3
Health,alzheimer's genes,39,http://www.simplehealthguide.com/discovery-of-two-new-alzheimers-genes/,3,3
Health,alzheimer's genes,40,http://alzheimers.about.com/od/whatisalzheimer1/a/causes.htm,4,3
Health,Atkins diet effectiveness,5,http://www.shapefit.com/atkins-diet-effective.html,3,3
Health,Atkins diet effectiveness,8,http://www.bodybuilding.com/fun/sclark89.htm,3,3
Health,Atkins diet effectiveness,9,http://www.atkins-diet.cc/,3,3
Health,Atkins diet effectiveness,10,http://www.vanderbilt.edu/AnS/psychology/health_psychology/TheAtkinsDiet.htm,3,3
Health,Atkins diet effectiveness,11,http://www.lowcarb.ca/,3,3
Health,Atkins diet effectiveness,13,http://www.locarbrecipes.com/atkinsdiet.html,3,3
Health,Atkins diet effectiveness,16,http://livinlavidalocarb.blogspot.com/2006/06/diabetes-treatment-shocker-atkins-diet.html,3,3
Health,Atkins diet effectiveness,17,http://www.locarbrecipes.com/lowcarbteens.html,4,3
Health,Atkins diet effectiveness,19,http://www.bestdietfoods.net/atkins.htm,3,3
Health,Atkins diet effectiveness,25,http://www.answers.com/topic/atkins-diet,4,3
Health,Atkins diet effectiveness,26,http://www.whistlerdance.com/,3,3
Health,Atkins diet effectiveness,27,http://www.atkins.com/science/sciencearticleslibrary/Category2/Diabetes.aspx,3,3
Health,Atkins diet effectiveness,35,http://www.karlloren.com/diet/p32.htm,3,3
Health,autism warning signs,3,http://www.parenting.com/article/Baby/Development/Autism-Warning-Signs-1204127474106,4,3
Health,autism warning signs,10,http://www.dailycamera.com/boulder-county-news/ci_15248417?source=rss,3,3
Health,autism warning signs,11,http://abcnews.go.com/GMA/Parenting/story?id=515218,4,3
Health,autism warning signs,13,http://www.sciencedaily.com/releases/2007/10/071029120427.htm,4,3
Health,autism warning signs,22,http://www.foxnews.com/topics/politics/healthcare/death-panels.htm,5,3
Health,autism warning signs,29,http://www.autism-pdd.net/testdump/test4239.htm,3,3
Health,autism warning signs,31,http://www.in-gender.com/cs/forums/t/70837.aspx,3,3
Health,autism warning signs,34,http://www.thefreelibrary.com/Recognizing+the+Warning+Signs+of+Autism-a01073997610,4,3
Health,autism warning signs,39,http://en.allexperts.com/q/Autism-1010/2008/4/early-warning-signs-autism-2.htm,3,3
Health,h1n1 vaccine side effects,8,http://www.cbsnews.com/stories/2009/09/28/health/main5346050.shtml,4,3
Health,h1n1 vaccine side effects,12,http://www.examiner.com/x-7160-Sacramento-Nutrition-Examiner~y2009m7d28-12000-Oklahoma-children-to-be-tested-with-new-H1N1-flu-vaccine-to-see-any-side-effects,3,3
Health,h1n1 vaccine side effects,13,http://diseases-viruses.suite101.com/article.cfm/swine_flu_vaccine_side_effects,4,3
Health,h1n1 vaccine side effects,18,http://www.attorneyatlaw.com/2009/11/h1n1-flu-vaccine-may-cause-serious-muscle-disorder-other-side-effects/,2,3
Health,h1n1 vaccine side effects,22,"http://www.foxnews.com/story/0,2933,556160,00.html",4,3
Health,h1n1 vaccine side effects,23,http://lifestyle.iloveindia.com/lounge/h1n1-vaccine-side-effects-7123.html,3,3
Health,h1n1 vaccine side effects,24,http://www.waff.com/Global/story.asp?S=11021897,4,3
Health,h1n1 vaccine side effects,25,http://diseases-viruses.suite101.com/article.cfm/h1n1_swine_flu_vaccine_side_effects_and_safety,4,3
Health,h1n1 vaccine side effects,28,http://canadiansforhealthfreedom.wordpress.com/h1n1-vaccine-side-effects-canadians-please-report-here/,3,3
Health,h1n1 vaccine side effects,29,http://www.indianexpress.com/news/h1n1-vaccine-data-shows-no-side-effects/517204/,3,3
Health,h1n1 vaccine side effects,31,http://search.japantimes.co.jp/cgi-bin/nn20091025a7.html,4,3
Health,p90x exercise program effectiveness,1,http://naturalbias.com/why-the-p90x-exercise-program-is-overrated/,3,3
Health,p90x exercise program effectiveness,3,http://www.beachbody.com/product/fitness_programs/p90x.do?code=YAHOO_SEM_P90X,2,3
Health,p90x exercise program effectiveness,4,http://www.videofitness.com/reviews/horton-p90x.php,3,3
Health,p90x exercise program effectiveness,5,http://blog.extremefitnessresults.com/workout-guides/p90x/,3,3
Health,p90x exercise program effectiveness,10,http://www.betterbodyjournal.com/p90x/p90x-muscle-confusion,4,3
Health,p90x exercise program effectiveness,13,http://www.fitnessdestinations.com/,3,3
Health,p90x exercise program effectiveness,14,http://www.i-newswire.com/p90x-workout-program-used-by-celebrities/40561,4,3
Health,p90x exercise program effectiveness,15,http://www.ehow.com/way_5333833_nutrition-guide-px-workout-system.html,2,3
Health,p90x exercise program effectiveness,16,http://www.weightloss-hq.biz/exercise-reviews/p90x-user-comments-and-tips.html,3,3
Health,p90x exercise program effectiveness,18,http://www.justaguything.com/p90x-workout-program-will-get-you-ripped-in-90-days/,3,3
Health,p90x exercise program effectiveness,19,http://www.getrippeddvd.com/,2,3
Health,p90x exercise program effectiveness,22,http://morningcupofjoe.com/2009/04/21/whats-the-deal-with-p90x/,3,3
Health,p90x exercise program effectiveness,23,http://www.weight-loss-center.net/P90X-workout.html,3,3
Health,p90x exercise program effectiveness,24,http://www.wellsphere.com/exercise-article/how-does-p90x-work-part-3-of-12/20663,3,3
Health,p90x exercise program effectiveness,25,http://www.healthynewage.com/body-building.htm,3,3
Health,p90x exercise program effectiveness,34,http://www.articlesbase.com/health-articles/p90x-112919.html,3,3
Personal Finance,how to reduce personal debt,1,http://www.fool.com/personal-finance/credit/how-to-guide-reduce-your-debt.aspx,4,3
Personal Finance,how to reduce personal debt,2,http://www.thedigeratilife.com/blog/index.php/2008/12/12/debt-elimination-tips-how-to-reduce-debt-dos-and-donts/,2,3
Personal Finance,how to reduce personal debt,4,http://www.ehow.com/how_2291042_reduce-credit-card-debt.html,2,3
Personal Finance,how to reduce personal debt,8,http://personal-budget-creation.suite101.com/article.cfm/how_to_reduce_living_costs_and_save_money,3,3
Personal Finance,how to reduce personal debt,9,http://psychology.suite101.com/article.cfm/four-psychological-incentives-for-reducing-debt,3,3
Personal Finance,how to reduce personal debt,11,http://www.reducedebtfaster.com/,2,3
Personal Finance,how to reduce personal debt,12,http://ezinearticles.com/?Some-Ways-to-Reduce-Your-Personal-Debt&id=1223969,4,3
Personal Finance,how to reduce personal debt,14,http://thesmarterwallet.com/2009/how-to-consolidate-debt-reduce-debt/,4,3
Personal Finance,how to reduce personal debt,17,http://www.prlog.org/10692578-personal-debt-bailouts-how-to-negotiate-and-reduce-unsecured-debt-by-at-least-50.html,2,3
Personal Finance,how to reduce personal debt,18,http://personal-debt-management.suite101.com/article.cfm/how_to_reduce_debt,3,3
Personal Finance,how to reduce personal debt,19,http://ezinearticles.com/?Excessive-Debt-Burden---How-to-Drastically-Reduce-and-Eliminate-Your-Debt-Burden&id=1549608,2,3
Personal Finance,how to reduce personal debt,22,http://www.bcsalliance.com/y_managingyourdebts.html,2,3
Personal Finance,how to reduce personal debt,23,http://www.thedigeratilife.com/blog/index.php/2008/04/18/eliminate-credit-card-debt-4-methods-ive-used-to-reduce-my-debt/,2,3
Personal Finance,how to reduce personal debt,27,http://www.prlog.org/10590396-how-to-negotiate-with-creditors-and-reduce-your-unsecured-debt-personal-debt-help.html,2,3
Personal Finance,how to reduce personal debt,30,http://www.buzzle.com/articles/personal-debt-reduction-practices.html,2,3
Personal Finance,how to reduce personal debt,37,http://moneysmartlife.com/three-easy-ways-to-reduce-college-debt/,2,3
Personal Finance,how to reduce personal debt,38,http://www.ideamarketers.com/?How_To_Reduce_Your_Debt_And_Get_Back_On_Your_Feet&articleid=331384,2,3
Personal Finance,how to reduce personal debt,39,http://www.articlesbase.com/debt-consolidation-articles/help-reduce-my-debt-now-advice-on-how-to-reduce-debt-quickly-and-permanently-1224893.html,3,3
Personal Finance,is it a good time to invest,17,http://ezinearticles.com/?Is-it-a-Good-Time-to-Invest?&id=1599775,3,3
Celebrities,adam lambert,5,http://www.americanidol.com/contestants/season_8/adam_lambert/,4,2
Celebrities,adam lambert,10,http://today.msnbc.msn.com/id/37369368/ns/today-entertainment/,5,2
Celebrities,adam lambert,15,http://www.blippitt.com/adam-lambert-album-cover,3,2
Celebrities,adam lambert,16,http://www.mtv.com/music/artist/lambert_adam_american_idol_/artist.jhtml,4,2
Celebrities,adam lambert,17,http://television.aol.com/celebs/adam-lambert/490158/main,4,2
Celebrities,adam lambert,18,http://www.accesshollywood.com/adam-lambert,4,2
Celebrities,adam lambert,21,http://adamlambert.com/,2,2
Celebrities,adam lambert,23,http://adamlambert.ning.com/,3,2
Celebrities,adam lambert,28,http://plus.adamofficial.com/,4,2
Celebrities,adam lambert,32,http://leisureblogs.chicagotribune.com/about-last-night/2010/06/sighting-adam-lambert-at-hydrate.html,4,2
Celebrities,floyd landis,5,http://www.ouchmedicalcenter.com/,3,2
Celebrities,floyd landis,9,http://www.daylife.com/topic/Floyd_Landis,4,2
Celebrities,floyd landis,38,http://freefloydlandis.blogspot.com/,1,2
Celebrities,lady gaga,13,http://www.ilike.com/artist/Lady+Gaga,3,2
Celebrities,lady gaga,18,http://perezhilton.com/category/lady-gaga/,3,2
Celebrities,lady gaga,34,http://www.thehollywoodgossip.com/2009/08/lady-gaga-hermaphrodite-picture-sparks-rumors/,3,2
Celebrities,lady gaga,37,http://www.fanpop.com/spots/lady-gaga,3,2
Celebrities,michael jackson,9,http://www.facebook.com/michaeljackson,3,2
Celebrities,michael jackson,14,http://mog.com/music/Michael_Jackson,3,2
Celebrities,michael jackson,19,http://anomalies-unlimited.com/Jackson.html,1,2
Celebrities,michael jackson,26,http://www.thehollywoodgossip.com/categories/michael-jackson/,3,2
Celebrities,michael jackson,29,http://www.tmz.com/2009/06/25/michael-jackson-dies-death-dead-cardiac-arrest/,4,2
Celebrities,nadya suleman,4,http://www.radaronline.com/exclusives/2010/06/octomom-nadya-suleman-settles-workers-comp-case,3,2
Celebrities,nadya suleman,6,http://www.thehollywoodgossip.com/stars/nadya-suleman/,4,2
